ID;NUMCENS;Ejercicio;Fecha_Alta_Baja;Estado
178788;236;1989;1988-5-15;Alta
178789;237;1989;1988-5-15;Alta
178797;246;1989;1988-5-15;Alta
178798;247;1989;1988-5-15;Alta
178799;250;1989;1988-5-15;Alta
178806;257;1989;1988-4-01;Baja
178808;260;1989;1988-5-15;Alta
178811;263;1989;1988-4-01;Baja
178812;264;1989;1988-4-01;Baja
178813;265;1989;1988-4-01;Baja
178820;273;1989;1988-5-15;Alta
178829;285;1989;1988-5-15;Alta
178830;286;1989;1988-5-15;Alta
178836;295;1989;1988-5-15;Alta
178837;296;1989;1988-5-15;Alta
178838;297;1989;1988-4-01;Baja
178845;308;1989;1988-4-01;Baja
178848;311;1989;1988-5-15;Alta
178849;312;1989;1988-5-15;Alta
178852;315;1989;1988-4-01;Baja
178859;322;1989;1988-4-01;Baja
178879;353;1989;1988-4-01;Baja
178885;369;1989;1988-5-15;Alta
178886;370;1989;1988-5-15;Alta
178888;372;1989;1988-4-01;Baja
178889;373;1989;1988-4-01;Baja
178898;382;1989;1988-5-15;Alta
178899;383;1989;1988-5-15;Alta
178900;384;1989;1988-5-15;Alta
178907;391;1989;1988-4-01;Baja
178910;394;1989;1988-4-01;Baja
178921;408;1989;1988-4-01;Baja
178923;411;1989;1988-4-01;Baja
178929;419;1989;1988-5-15;Alta
178985;529;1989;1988-5-15;Alta
179021;583;1989;1988-4-01;Baja
179053;620;1989;1988-4-01;Baja
179133;1;1990;1989-5-15;Alta
179134;2;1990;1989-5-15;Alta
179143;12;1990;1989-5-15;Alta
179147;16;1990;1989-5-15;Alta
179150;21;1990;1989-5-15;Alta
179157;28;1990;1989-4-01;Baja
179158;31;1990;1989-5-15;Alta
179159;32;1990;1989-5-15;Alta
179160;33;1990;1989-5-15;Alta
179161;34;1990;1989-4-01;Baja
179162;35;1990;1989-5-15;Alta
179163;36;1990;1989-5-15;Alta
179168;42;1990;1989-4-01;Baja
179171;45;1990;1989-5-15;Alta
179172;46;1990;1989-5-15;Alta
179176;51;1990;1989-5-15;Alta
179177;52;1990;1989-4-01;Baja
179183;58;1990;1989-5-15;Alta
179188;64;1990;1989-5-15;Alta
179192;74;1990;1989-5-15;Alta
179195;79;1990;1989-4-01;Baja
179201;87;1990;1989-5-15;Alta
179202;88;1990;1989-5-15;Alta
179205;92;1990;1989-5-15;Alta
179207;94;1990;1989-5-15;Alta
179213;104;1990;1989-4-01;Baja
179223;119;1990;1989-4-01;Baja
179226;122;1990;1989-4-01;Baja
179228;126;1990;1989-4-01;Baja
179239;137;1990;1989-4-01;Baja
179241;141;1990;1989-5-15;Alta
179242;142;1990;1989-5-15;Alta
179243;144;1990;1989-5-15;Alta
179244;147;1990;1989-4-01;Baja
179246;150;1990;1989-5-15;Alta
179247;151;1990;1989-5-15;Alta
179251;158;1990;1989-5-15;Alta
179252;159;1990;1989-5-15;Alta
179262;176;1990;1989-5-15;Alta
179265;181;1990;1989-4-01;Baja
179266;182;1990;1989-5-15;Alta
179267;183;1990;1989-5-15;Alta
179273;193;1990;1989-5-15;Alta
179274;194;1990;1989-4-01;Baja
179282;207;1990;1989-5-15;Alta
179287;216;1990;1989-5-15;Alta
179290;224;1990;1989-5-15;Alta
179291;225;1990;1989-5-15;Alta
179296;232;1990;1989-4-01;Baja
179299;236;1990;1989-5-15;Alta
179300;237;1990;1989-5-15;Alta
179308;246;1990;1989-5-15;Alta
179309;247;1990;1989-5-15;Alta
179310;250;1990;1989-5-15;Alta
179317;257;1990;1989-4-01;Baja
179319;260;1990;1989-4-01;Baja
179322;263;1990;1989-4-01;Baja
179323;264;1990;1989-4-01;Baja
179324;265;1990;1989-4-01;Baja
179331;273;1990;1989-4-01;Baja
179340;285;1990;1989-5-15;Alta
179341;286;1990;1989-5-15;Alta
179347;295;1990;1989-5-15;Alta
179348;296;1990;1989-5-15;Alta
179349;297;1990;1989-4-01;Baja
179356;308;1990;1989-4-01;Baja
179359;311;1990;1989-5-15;Alta
179360;312;1990;1989-5-15;Alta
179363;315;1990;1989-4-01;Baja
179370;322;1990;1989-4-01;Baja
179390;353;1990;1989-4-01;Baja
179396;369;1990;1989-5-15;Alta
179397;370;1990;1989-5-15;Alta
179399;372;1990;1989-4-01;Baja
179400;373;1990;1989-4-01;Baja
179403;376;1990;1989-5-15;Alta
179409;382;1990;1989-5-15;Alta
179410;383;1990;1989-5-15;Alta
179411;384;1990;1989-5-15;Alta
179418;391;1990;1989-4-01;Baja
179421;394;1990;1989-4-01;Baja
179432;408;1990;1989-4-01;Baja
179434;411;1990;1989-4-01;Baja
179439;417;1990;1989-5-15;Alta
179440;419;1990;1989-5-15;Alta
179496;529;1990;1989-5-15;Alta
179564;620;1990;1989-4-01;Baja
179573;629;1990;1989-5-15;Alta
179644;1;1991;1990-5-15;Alta
179645;2;1991;1990-5-15;Alta
179654;12;1991;1990-5-15;Alta
179658;16;1991;1990-5-15;Alta
179661;21;1991;1990-5-15;Alta
179662;22;1991;1990-5-15;Alta
179668;28;1991;1990-4-01;Baja
179669;31;1991;1990-5-15;Alta
179670;32;1991;1990-5-15;Alta
179671;33;1991;1990-5-15;Alta
179672;34;1991;1990-5-15;Alta
179673;35;1991;1990-5-15;Alta
179674;36;1991;1990-5-15;Alta
179679;42;1991;1990-4-01;Baja
179682;45;1991;1990-5-15;Alta
179683;46;1991;1990-5-15;Alta
179687;51;1991;1990-5-15;Alta
179688;52;1991;1990-4-01;Baja
179694;58;1991;1990-5-15;Alta
179699;64;1991;1990-5-15;Alta
179703;74;1991;1990-4-01;Baja
179706;79;1991;1990-4-01;Baja
179712;87;1991;1990-5-15;Alta
179713;88;1991;1990-5-15;Alta
179716;92;1991;1990-5-15;Alta
179718;94;1991;1990-5-15;Alta
179724;104;1991;1990-4-01;Baja
179734;119;1991;1990-5-15;Alta
179737;122;1991;1990-4-01;Baja
179739;126;1991;1990-4-01;Baja
179748;135;1991;1990-5-15;Alta
179750;137;1991;1990-4-01;Baja
179752;141;1991;1990-5-15;Alta
179753;142;1991;1990-5-15;Alta
179754;144;1991;1990-5-15;Alta
179755;147;1991;1990-4-01;Baja
179757;150;1991;1990-5-15;Alta
179758;151;1991;1990-5-15;Alta
179762;158;1991;1990-5-15;Alta
179763;159;1991;1990-5-15;Alta
179773;176;1991;1990-5-15;Alta
179776;181;1991;1990-4-01;Baja
179777;182;1991;1990-5-15;Alta
179778;183;1991;1990-5-15;Alta
179784;193;1991;1990-5-15;Alta
179785;194;1991;1990-4-01;Baja
179793;207;1991;1990-5-15;Alta
179798;216;1991;1990-5-15;Alta
179801;224;1991;1990-5-15;Alta
179802;225;1991;1990-5-15;Alta
179804;227;1991;1990-5-15;Alta
179807;232;1991;1990-4-01;Baja
179810;236;1991;1990-5-15;Alta
179811;237;1991;1990-5-15;Alta
179819;246;1991;1990-5-15;Alta
179820;247;1991;1990-5-15;Alta
179821;250;1991;1990-5-15;Alta
179828;257;1991;1990-5-15;Alta
179830;260;1991;1990-5-15;Alta
179833;263;1991;1990-4-01;Baja
179834;264;1991;1990-4-01;Baja
179835;265;1991;1990-4-01;Baja
179842;273;1991;1990-4-01;Baja
179849;283;1991;1990-5-15;Alta
179851;285;1991;1990-5-15;Alta
179852;286;1991;1990-5-15;Alta
179858;295;1991;1990-5-15;Alta
179859;296;1991;1990-5-15;Alta
179860;297;1991;1990-4-01;Baja
179867;308;1991;1990-5-15;Alta
179870;311;1991;1990-5-15;Alta
179871;312;1991;1990-5-15;Alta
179874;315;1991;1990-4-01;Baja
179881;322;1991;1990-4-01;Baja
179901;353;1991;1990-4-01;Baja
179907;369;1991;1990-5-15;Alta
179908;370;1991;1990-5-15;Alta
179910;372;1991;1990-4-01;Baja
179911;373;1991;1990-4-01;Baja
179914;376;1991;1990-5-15;Alta
179920;382;1991;1990-5-15;Alta
179921;383;1991;1990-5-15;Alta
179922;384;1991;1990-5-15;Alta
179929;391;1991;1990-4-01;Baja
179932;394;1991;1990-4-01;Baja
179943;408;1991;1990-4-01;Baja
179945;411;1991;1990-5-15;Alta
179950;417;1991;1990-5-15;Alta
179951;419;1991;1990-5-15;Alta
180007;529;1991;1990-5-15;Alta
180075;620;1991;1990-4-01;Baja
180084;629;1991;1990-5-15;Alta
180155;1;1992;1991-5-15;Alta
180156;2;1992;1991-5-15;Alta
180165;12;1992;1991-5-15;Alta
180169;16;1992;1991-5-15;Alta
180172;21;1992;1991-5-15;Alta
180173;22;1992;1991-5-15;Alta
180179;28;1992;1991-4-01;Baja
180180;31;1992;1991-5-15;Alta
180181;32;1992;1991-5-15;Alta
180182;33;1992;1991-5-15;Alta
180183;34;1992;1991-4-01;Baja
180184;35;1992;1991-5-15;Alta
180185;36;1992;1991-5-15;Alta
180190;42;1992;1991-4-01;Baja
180193;45;1992;1991-5-15;Alta
180194;46;1992;1991-5-15;Alta
180195;47;1992;1991-5-15;Alta
180198;51;1992;1991-5-15;Alta
180199;52;1992;1991-4-01;Baja
180205;58;1992;1991-5-15;Alta
180210;64;1992;1991-5-15;Alta
180214;74;1992;1991-4-01;Baja
180217;79;1992;1991-4-01;Baja
180223;87;1992;1991-5-15;Alta
180224;88;1992;1991-5-15;Alta
180227;92;1992;1991-5-15;Alta
180229;94;1992;1991-5-15;Alta
180235;104;1992;1991-4-01;Baja
180245;119;1992;1991-5-15;Alta
180248;122;1992;1991-4-01;Baja
180250;126;1992;1991-4-01;Baja
180259;135;1992;1991-5-15;Alta
180261;137;1992;1991-4-01;Baja
180263;141;1992;1991-5-15;Alta
180264;142;1992;1991-5-15;Alta
180265;144;1992;1991-5-15;Alta
180266;147;1992;1991-5-15;Alta
180268;150;1992;1991-5-15;Alta
180269;151;1992;1991-5-15;Alta
180273;158;1992;1991-5-15;Alta
180274;159;1992;1991-5-15;Alta
180284;176;1992;1991-5-15;Alta
180287;181;1992;1991-4-01;Baja
180288;182;1992;1991-5-15;Alta
180289;183;1992;1991-5-15;Alta
180295;193;1992;1991-5-15;Alta
180296;194;1992;1991-4-01;Baja
180304;207;1992;1991-5-15;Alta
180309;216;1992;1991-5-15;Alta
180312;224;1992;1991-5-15;Alta
180313;225;1992;1991-5-15;Alta
180315;227;1992;1991-5-15;Alta
180318;232;1992;1991-4-01;Baja
180321;236;1992;1991-5-15;Alta
180322;237;1992;1991-5-15;Alta
180330;246;1992;1991-5-15;Alta
180331;247;1992;1991-5-15;Alta
180332;250;1992;1991-5-15;Alta
180339;257;1992;1991-5-15;Alta
180341;260;1992;1991-5-15;Alta
180344;263;1992;1991-4-01;Baja
180345;264;1992;1991-4-01;Baja
180346;265;1992;1991-4-01;Baja
180353;273;1992;1991-4-01;Baja
180360;283;1992;1991-5-15;Alta
180362;285;1992;1991-5-15;Alta
180363;286;1992;1991-5-15;Alta
180369;295;1992;1991-4-01;Baja
180370;296;1992;1991-5-15;Alta
180371;297;1992;1991-4-01;Baja
180378;308;1992;1991-5-15;Alta
180381;311;1992;1991-5-15;Alta
180382;312;1992;1991-4-01;Baja
180385;315;1992;1991-4-01;Baja
180392;322;1992;1991-4-01;Baja
180406;343;1992;1991-5-15;Alta
180412;353;1992;1991-4-01;Baja
180418;369;1992;1991-5-15;Alta
180419;370;1992;1991-5-15;Alta
180421;372;1992;1991-4-01;Baja
180422;373;1992;1991-4-01;Baja
180425;376;1992;1991-5-15;Alta
180431;382;1992;1991-5-15;Alta
180432;383;1992;1991-5-15;Alta
180433;384;1992;1991-5-15;Alta
180440;391;1992;1991-4-01;Baja
180443;394;1992;1991-4-01;Baja
180454;408;1992;1991-5-15;Alta
180456;411;1992;1991-5-15;Alta
180461;417;1992;1991-5-15;Alta
180462;419;1992;1991-5-15;Alta
180518;529;1992;1991-4-01;Baja
180586;620;1992;1991-4-01;Baja
180595;629;1992;1991-5-15;Alta
180666;1;1993;1992-5-15;Alta
180667;2;1993;1992-5-15;Alta
180676;12;1993;1992-5-15;Alta
180680;16;1993;1992-5-15;Alta
180683;21;1993;1992-5-15;Alta
180684;22;1993;1992-5-15;Alta
180690;28;1993;1992-4-01;Baja
180691;31;1993;1992-5-15;Alta
180692;32;1993;1992-5-15;Alta
180693;33;1993;1992-5-15;Alta
180694;34;1993;1992-4-01;Baja
180695;35;1993;1992-5-15;Alta
180696;36;1993;1992-5-15;Alta
180701;42;1993;1992-4-01;Baja
180704;45;1993;1992-5-15;Alta
180705;46;1993;1992-5-15;Alta
180706;47;1993;1992-5-15;Alta
180709;51;1993;1992-5-15;Alta
180710;52;1993;1992-4-01;Baja
180716;58;1993;1992-5-15;Alta
180721;64;1993;1992-5-15;Alta
180723;70;1993;1992-5-15;Alta
180725;74;1993;1992-4-01;Baja
180728;79;1993;1992-4-01;Baja
180734;87;1993;1992-5-15;Alta
180735;88;1993;1992-5-15;Alta
180738;92;1993;1992-5-15;Alta
180739;93;1993;1992-5-15;Alta
180740;94;1993;1992-5-15;Alta
180746;104;1993;1992-4-01;Baja
180756;119;1993;1992-5-15;Alta
180759;122;1993;1992-4-01;Baja
180761;126;1993;1992-4-01;Baja
180770;135;1993;1992-5-15;Alta
180772;137;1993;1992-4-01;Baja
180774;141;1993;1992-5-15;Alta
180775;142;1993;1992-5-15;Alta
180776;144;1993;1992-5-15;Alta
180777;147;1993;1992-5-15;Alta
180779;150;1993;1992-5-15;Alta
180780;151;1993;1992-5-15;Alta
180784;158;1993;1992-5-15;Alta
180785;159;1993;1992-5-15;Alta
180795;176;1993;1992-5-15;Alta
180796;177;1993;1992-5-15;Alta
180798;181;1993;1992-4-01;Baja
180799;182;1993;1992-5-15;Alta
180800;183;1993;1992-5-15;Alta
180806;193;1993;1992-5-15;Alta
180807;194;1993;1992-4-01;Baja
180815;207;1993;1992-5-15;Alta
180820;216;1993;1992-5-15;Alta
180821;218;1993;1992-5-15;Alta
180823;224;1993;1992-5-15;Alta
180824;225;1993;1992-5-15;Alta
180825;226;1993;1992-5-15;Alta
180826;227;1993;1992-5-15;Alta
180829;232;1993;1992-4-01;Baja
180832;236;1993;1992-5-15;Alta
180833;237;1993;1992-5-15;Alta
180841;246;1993;1992-5-15;Alta
180842;247;1993;1992-5-15;Alta
180843;250;1993;1992-5-15;Alta
180850;257;1993;1992-5-15;Alta
180852;260;1993;1992-5-15;Alta
180855;263;1993;1992-4-01;Baja
180856;264;1993;1992-4-01;Baja
180857;265;1993;1992-4-01;Baja
180864;273;1993;1992-4-01;Baja
180871;283;1993;1992-5-15;Alta
180873;285;1993;1992-5-15;Alta
180874;286;1993;1992-5-15;Alta
180880;295;1993;1992-5-15;Alta
180881;296;1993;1992-5-15;Alta
180882;297;1993;1992-4-01;Baja
180889;308;1993;1992-5-15;Alta
180892;311;1993;1992-5-15;Alta
180893;312;1993;1992-4-01;Baja
180896;315;1993;1992-4-01;Baja
180903;322;1993;1992-5-15;Alta
180917;343;1993;1992-5-15;Alta
180923;353;1993;1992-4-01;Baja
180929;369;1993;1992-5-15;Alta
180930;370;1993;1992-5-15;Alta
180932;372;1993;1992-4-01;Baja
180933;373;1993;1992-4-01;Baja
180934;374;1993;1992-5-15;Alta
180936;376;1993;1992-5-15;Alta
180942;382;1993;1992-5-15;Alta
180943;383;1993;1992-5-15;Alta
180944;384;1993;1992-5-15;Alta
180946;386;1993;1992-5-15;Alta
180951;391;1993;1992-4-01;Baja
180954;394;1993;1992-4-01;Baja
180965;408;1993;1992-5-15;Alta
180967;411;1993;1992-5-15;Alta
180972;417;1993;1992-5-15;Alta
180973;419;1993;1992-5-15;Alta
180990;445;1993;1992-5-15;Alta
181029;529;1993;1992-4-01;Baja
181047;555;1993;1992-5-15;Alta
181097;620;1993;1992-4-01;Baja
181106;629;1993;1992-5-15;Alta
181177;1;1994;1993-5-15;Alta
181178;2;1994;1993-5-15;Alta
181187;12;1994;1993-5-15;Alta
181191;16;1994;1993-5-15;Alta
181194;21;1994;1993-5-15;Alta
181195;22;1994;1993-5-15;Alta
181201;28;1994;1993-4-01;Baja
181202;31;1994;1993-5-15;Alta
181203;32;1994;1993-5-15;Alta
181204;33;1994;1993-5-15;Alta
181205;34;1994;1993-4-01;Baja
181206;35;1994;1993-5-15;Alta
181207;36;1994;1993-5-15;Alta
181212;42;1994;1993-4-01;Baja
181215;45;1994;1993-5-15;Alta
181216;46;1994;1993-5-15;Alta
181217;47;1994;1993-5-15;Alta
181219;50;1994;1993-5-15;Alta
181220;51;1994;1993-5-15;Alta
181221;52;1994;1993-4-01;Baja
181227;58;1994;1993-5-15;Alta
181232;64;1994;1993-5-15;Alta
181234;70;1994;1993-5-15;Alta
181236;74;1994;1993-4-01;Baja
181239;79;1994;1993-4-01;Baja
181245;87;1994;1993-5-15;Alta
181246;88;1994;1993-5-15;Alta
181249;92;1994;1993-5-15;Alta
181250;93;1994;1993-5-15;Alta
181251;94;1994;1993-5-15;Alta
181257;104;1994;1993-4-01;Baja
181267;119;1994;1993-5-15;Alta
181270;122;1994;1993-4-01;Baja
181272;126;1994;1993-4-01;Baja
181281;135;1994;1993-5-15;Alta
181283;137;1994;1993-4-01;Baja
181285;141;1994;1993-5-15;Alta
181286;142;1994;1993-5-15;Alta
181287;144;1994;1993-5-15;Alta
181288;147;1994;1993-5-15;Alta
181290;150;1994;1993-5-15;Alta
181291;151;1994;1993-5-15;Alta
181295;158;1994;1993-5-15;Alta
181296;159;1994;1993-5-15;Alta
181306;176;1994;1993-5-15;Alta
181307;177;1994;1993-5-15;Alta
181309;181;1994;1993-4-01;Baja
181310;182;1994;1993-5-15;Alta
181311;183;1994;1993-5-15;Alta
181317;193;1994;1993-5-15;Alta
181318;194;1994;1993-4-01;Baja
181326;207;1994;1993-5-15;Alta
181331;216;1994;1993-5-15;Alta
181332;218;1994;1993-5-15;Alta
181334;224;1994;1993-5-15;Alta
181335;225;1994;1993-5-15;Alta
181336;226;1994;1993-5-15;Alta
181337;227;1994;1993-5-15;Alta
181340;232;1994;1993-4-01;Baja
181343;236;1994;1993-5-15;Alta
181344;237;1994;1993-5-15;Alta
181352;246;1994;1993-5-15;Alta
181353;247;1994;1993-5-15;Alta
181354;250;1994;1993-5-15;Alta
181361;257;1994;1993-5-15;Alta
181363;260;1994;1993-5-15;Alta
181366;263;1994;1993-5-15;Alta
181367;264;1994;1993-4-01;Baja
181368;265;1994;1993-4-01;Baja
181375;273;1994;1993-4-01;Baja
181382;283;1994;1993-5-15;Alta
181384;285;1994;1993-5-15;Alta
181385;286;1994;1993-5-15;Alta
181389;291;1994;1993-5-15;Alta
181391;295;1994;1993-4-01;Baja
181392;296;1994;1993-5-15;Alta
181393;297;1994;1993-4-01;Baja
181400;308;1994;1993-5-15;Alta
181403;311;1994;1993-5-15;Alta
181404;312;1994;1993-4-01;Baja
181407;315;1994;1993-4-01;Baja
181414;322;1994;1993-5-15;Alta
181428;343;1994;1993-5-15;Alta
181434;353;1994;1993-4-01;Baja
181440;369;1994;1993-5-15;Alta
181441;370;1994;1993-5-15;Alta
181443;372;1994;1993-4-01;Baja
181444;373;1994;1993-4-01;Baja
181445;374;1994;1993-5-15;Alta
181447;376;1994;1993-5-15;Alta
181453;382;1994;1993-5-15;Alta
181454;383;1994;1993-5-15;Alta
181455;384;1994;1993-5-15;Alta
181457;386;1994;1993-4-01;Baja
181462;391;1994;1993-4-01;Baja
181465;394;1994;1993-4-01;Baja
181471;401;1994;1993-5-15;Alta
181472;402;1994;1993-5-15;Alta
181476;408;1994;1993-5-15;Alta
181478;411;1994;1993-5-15;Alta
181483;417;1994;1993-5-15;Alta
181484;419;1994;1993-5-15;Alta
181487;423;1994;1993-5-15;Alta
181501;445;1994;1993-5-15;Alta
181540;529;1994;1993-4-01;Baja
181558;555;1994;1993-5-15;Alta
181608;620;1994;1993-4-01;Baja
181617;629;1994;1993-5-15;Alta
181688;1;1995;1994-5-15;Alta
181689;2;1995;1994-5-15;Alta
181698;12;1995;1994-5-15;Alta
181702;16;1995;1994-5-15;Alta
181705;21;1995;1994-5-15;Alta
181706;22;1995;1994-4-01;Baja
181712;28;1995;1994-4-01;Baja
181713;31;1995;1994-5-15;Alta
181714;32;1995;1994-5-15;Alta
181715;33;1995;1994-5-15;Alta
181716;34;1995;1994-4-01;Baja
181717;35;1995;1994-4-01;Baja
181718;36;1995;1994-5-15;Alta
181723;42;1995;1994-4-01;Baja
181726;45;1995;1994-5-15;Alta
181727;46;1995;1994-5-15;Alta
181728;47;1995;1994-5-15;Alta
181730;50;1995;1994-5-15;Alta
181731;51;1995;1994-5-15;Alta
181732;52;1995;1994-5-15;Alta
181738;58;1995;1994-5-15;Alta
181739;59;1995;1994-5-15;Alta
181743;64;1995;1994-5-15;Alta
181745;70;1995;1994-5-15;Alta
181747;74;1995;1994-4-01;Baja
181750;79;1995;1994-4-01;Baja
181756;87;1995;1994-5-15;Alta
181757;88;1995;1994-5-15;Alta
181760;92;1995;1994-5-15;Alta
181761;93;1995;1994-5-15;Alta
181762;94;1995;1994-5-15;Alta
181768;104;1995;1994-5-15;Alta
181778;119;1995;1994-5-15;Alta
181781;122;1995;1994-4-01;Baja
181783;126;1995;1994-4-01;Baja
181792;135;1995;1994-5-15;Alta
181794;137;1995;1994-4-01;Baja
181796;141;1995;1994-5-15;Alta
181797;142;1995;1994-5-15;Alta
181798;144;1995;1994-5-15;Alta
181799;147;1995;1994-5-15;Alta
181801;150;1995;1994-5-15;Alta
181802;151;1995;1994-5-15;Alta
181806;158;1995;1994-5-15;Alta
181807;159;1995;1994-5-15;Alta
181817;176;1995;1994-5-15;Alta
181818;177;1995;1994-5-15;Alta
181820;181;1995;1994-4-01;Baja
181821;182;1995;1994-5-15;Alta
181822;183;1995;1994-5-15;Alta
181828;193;1995;1994-5-15;Alta
181829;194;1995;1994-4-01;Baja
181837;207;1995;1994-5-15;Alta
181842;216;1995;1994-5-15;Alta
181843;218;1995;1994-5-15;Alta
181845;224;1995;1994-5-15;Alta
181846;225;1995;1994-5-15;Alta
181847;226;1995;1994-5-15;Alta
181848;227;1995;1994-5-15;Alta
181851;232;1995;1994-4-01;Baja
181854;236;1995;1994-5-15;Alta
181855;237;1995;1994-5-15;Alta
181863;246;1995;1994-5-15;Alta
181864;247;1995;1994-5-15;Alta
181865;250;1995;1994-5-15;Alta
181872;257;1995;1994-5-15;Alta
181874;260;1995;1994-4-01;Baja
181877;263;1995;1994-5-15;Alta
181878;264;1995;1994-4-01;Baja
181879;265;1995;1994-5-15;Alta
181886;273;1995;1994-5-15;Alta
181893;283;1995;1994-5-15;Alta
181895;285;1995;1994-5-15;Alta
181896;286;1995;1994-5-15;Alta
181900;291;1995;1994-5-15;Alta
181902;295;1995;1994-4-01;Baja
181903;296;1995;1994-5-15;Alta
181904;297;1995;1994-4-01;Baja
181911;308;1995;1994-5-15;Alta
181914;311;1995;1994-5-15;Alta
181915;312;1995;1994-5-15;Alta
181918;315;1995;1994-4-01;Baja
181925;322;1995;1994-5-15;Alta
181927;324;1995;1994-5-15;Alta
181939;343;1995;1994-5-15;Alta
181945;353;1995;1994-4-01;Baja
181951;369;1995;1994-5-15;Alta
181952;370;1995;1994-5-15;Alta
181954;372;1995;1994-4-01;Baja
181955;373;1995;1994-4-01;Baja
181956;374;1995;1994-5-15;Alta
181958;376;1995;1994-5-15;Alta
181964;382;1995;1994-5-15;Alta
181965;383;1995;1994-5-15;Alta
181966;384;1995;1994-5-15;Alta
181968;386;1995;1994-4-01;Baja
181973;391;1995;1994-4-01;Baja
181976;394;1995;1994-4-01;Baja
181982;401;1995;1994-5-15;Alta
181983;402;1995;1994-5-15;Alta
181987;408;1995;1994-5-15;Alta
181989;411;1995;1994-5-15;Alta
181994;417;1995;1994-5-15;Alta
181995;419;1995;1994-5-15;Alta
181998;423;1995;1994-5-15;Alta
182012;445;1995;1994-5-15;Alta
182051;529;1995;1994-4-01;Baja
182069;555;1995;1994-5-15;Alta
182119;620;1995;1994-4-01;Baja
182128;629;1995;1994-5-15;Alta
182199;1;1996;1995-5-15;Alta
182200;2;1996;1995-5-15;Alta
182209;12;1996;1995-5-15;Alta
182213;16;1996;1995-5-15;Alta
182216;21;1996;1995-5-15;Alta
182217;22;1996;1995-5-15;Alta
182223;28;1996;1995-4-01;Baja
182224;31;1996;1995-5-15;Alta
182225;32;1996;1995-5-15;Alta
182226;33;1996;1995-5-15;Alta
182227;34;1996;1995-4-01;Baja
182228;35;1996;1995-4-01;Baja
182229;36;1996;1995-5-15;Alta
182234;42;1996;1995-4-01;Baja
182237;45;1996;1995-5-15;Alta
182238;46;1996;1995-5-15;Alta
182239;47;1996;1995-5-15;Alta
182241;50;1996;1995-5-15;Alta
182242;51;1996;1995-5-15;Alta
182243;52;1996;1995-5-15;Alta
182249;58;1996;1995-5-15;Alta
182250;59;1996;1995-5-15;Alta
182254;64;1996;1995-5-15;Alta
182256;70;1996;1995-5-15;Alta
182258;74;1996;1995-4-01;Baja
182261;79;1996;1995-5-15;Alta
182267;87;1996;1995-5-15;Alta
182268;88;1996;1995-5-15;Alta
182271;92;1996;1995-5-15;Alta
182272;93;1996;1995-5-15;Alta
182273;94;1996;1995-5-15;Alta
182279;104;1996;1995-5-15;Alta
182289;119;1996;1995-5-15;Alta
182292;122;1996;1995-4-01;Baja
182294;126;1996;1995-4-01;Baja
182303;135;1996;1995-5-15;Alta
182305;137;1996;1995-4-01;Baja
182307;141;1996;1995-5-15;Alta
182308;142;1996;1995-5-15;Alta
182309;144;1996;1995-5-15;Alta
182310;147;1996;1995-5-15;Alta
182312;150;1996;1995-5-15;Alta
182313;151;1996;1995-5-15;Alta
182317;158;1996;1995-5-15;Alta
182318;159;1996;1995-5-15;Alta
182328;176;1996;1995-5-15;Alta
182329;177;1996;1995-5-15;Alta
182331;181;1996;1995-4-01;Baja
182332;182;1996;1995-5-15;Alta
182333;183;1996;1995-5-15;Alta
182339;193;1996;1995-5-15;Alta
182340;194;1996;1995-4-01;Baja
182348;207;1996;1995-5-15;Alta
182353;216;1996;1995-5-15;Alta
182354;218;1996;1995-5-15;Alta
182356;224;1996;1995-5-15;Alta
182357;225;1996;1995-5-15;Alta
182358;226;1996;1995-5-15;Alta
182359;227;1996;1995-5-15;Alta
182362;232;1996;1995-4-01;Baja
182365;236;1996;1995-5-15;Alta
